traffic_volume_type,traffic_light,time_of_day,direction,weather,total_vehicles,car,person,truck,bicycle,bus,motorcycle,date,time
light,Green,morning,East,Foggy,9,7,1,0,0,0,0,17-10-2024,21:55
light,Red,evening,West,Snowy,8,6,1,0,0,0,0,3/10/2024,14:30
light,Green,night,East,Rainy,6,3,2,1,0,0,0,12/10/2024,12:15
heavy,Red,night,East,Snowy,21,15,4,0,0,2,0,30-09-2024,3:55
moderate,Yellow,night,South,Snowy,11,10,0,1,0,0,0,8/10/2024,7:55
light,Green,afternoon,South,Rainy,7,6,1,0,0,0,0,6/10/2024,13:35
light,Green,night,West,Snowy,8,8,0,0,0,0,0,3/10/2024,17:20
light,Red,night,North,Clear,4,3,0,0,0,1,0,17-10-2024,1:20
moderate,Yellow,afternoon,East,Rainy,12,10,1,1,0,0,0,5/10/2024,11:40
moderate,Yellow,night,South,Snowy,17,11,3,1,0,2,0,1/10/2024,11:10
heavy,Red,afternoon,North,Snowy,23,16,4,0,0,2,0,1/10/2024,0:50
heavy,Red,night,East,Snowy,21,15,4,0,0,2,0,30-09-2024,3:55
heavy,Red,night,East,Snowy,21,12,6,0,0,3,0,2/10/2024,9:20
light,Green,night,North,Foggy,4,2,1,0,0,1,0,12/10/2024,10:55
light,Green,night,South,Snowy,7,4,3,0,0,0,0,7/10/2024,1:50
light,Green,morning,West,Foggy,9,7,1,1,0,0,0,2/10/2024,15:25
moderate,Yellow,night,West,Snowy,15,14,0,1,0,0,0,11/10/2024,5:00
light,Green,night,South,Foggy,5,1,2,0,0,2,0,17-10-2024,16:25
moderate,Yellow,afternoon,West,Foggy,16,11,4,0,0,1,0,1/10/2024,3:50
heavy,Red,night,South,Clear,20,12,7,0,0,1,0,2/10/2024,10:35
light,Red,afternoon,East,Clear,7,7,0,0,0,0,0,19-10-2024,21:20
moderate,Yellow,morning,West,Foggy,19,18,0,1,0,0,0,9/10/2024,0:30
moderate,Yellow,afternoon,North,Snowy,14,9,3,0,0,2,0,1/10/2024,19:10
light,Green,evening,West,Rainy,6,5,0,0,0,1,0,17-10-2024,12:05
moderate,Yellow,afternoon,North,Snowy,11,9,0,0,0,1,0,17-10-2024,19:40
moderate,Red,afternoon,North,Snowy,13,11,2,0,0,0,0,6/10/2024,4:45
heavy,Red,afternoon,North,Clear,20,12,7,0,0,1,0,2/10/2024,9:50
light,Green,evening,South,Clear,7,7,0,0,0,0,0,14-10-2024,15:15
heavy,Red,evening,South,Rainy,21,14,6,0,0,1,0,1/10/2024,7:30
moderate,Yellow,afternoon,East,Rainy,15,9,4,0,0,2,0,1/10/2024,20:45
moderate,Yellow,evening,West,Rainy,15,11,0,2,0,2,0,3/10/2024,3:35
moderate,Red,morning,North,Foggy,11,8,0,3,0,0,0,16-10-2024,12:45
heavy,Red,evening,South,Clear,20,14,2,0,0,4,0,1/10/2024,10:30
moderate,Yellow,night,North,Clear,10,10,0,0,0,0,0,11/10/2024,3:30
moderate,Yellow,morning,South,Clear,15,12,3,0,0,0,0,1/10/2024,22:20
light,Green,morning,East,Rainy,7,6,0,0,0,0,0,3/10/2024,12:00
light,Green,morning,West,Clear,4,4,0,0,0,0,0,10/10/2024,16:55
heavy,Red,evening,East,Snowy,21,11,4,0,0,5,0,2/10/2024,3:25
light,Green,night,West,Snowy,7,7,0,0,0,0,0,18-10-2024,9:05
light,Green,night,North,Snowy,5,5,0,0,0,0,0,15-10-2024,6:55
moderate,Red,night,West,Clear,19,16,3,0,0,0,0,30-09-2024,21:20
moderate,Red,night,West,Foggy,15,12,3,0,0,0,0,30-09-2024,20:55
moderate,Yellow,afternoon,East,Snowy,11,11,0,0,0,0,0,8/10/2024,8:35
light,Red,night,North,Rainy,4,3,0,0,0,1,0,17-10-2024,1:05
heavy,Red,evening,South,Clear,20,14,2,0,0,4,0,1/10/2024,10:30
light,Green,evening,East,Snowy,9,7,1,1,0,0,0,2/10/2024,11:50
light,Green,evening,West,Snowy,5,4,1,0,0,0,0,15-10-2024,11:40
moderate,Yellow,night,North,Clear,13,13,0,0,0,0,0,5/10/2024,5:05
light,Green,morning,North,Rainy,6,6,0,0,0,0,0,2/10/2024,22:00
moderate,Red,night,West,Snowy,16,12,3,1,0,0,0,2/10/2024,1:10
moderate,Red,morning,North,Foggy,11,8,0,3,0,0,0,16-10-2024,12:45
moderate,Red,afternoon,South,Rainy,13,9,3,0,0,1,0,30-09-2024,15:55
moderate,Yellow,morning,East,Foggy,10,9,1,0,0,0,0,6/10/2024,1:40
heavy,Red,afternoon,West,Foggy,26,18,4,1,0,3,0,1/10/2024,6:45
heavy,Red,afternoon,West,Rainy,21,15,3,1,0,2,0,1/10/2024,9:40
light,Green,morning,South,Foggy,7,4,2,1,0,0,0,2/10/2024,23:25
light,Green,afternoon,East,Rainy,5,5,0,0,0,0,0,19-10-2024,12:50
light,Green,night,West,Snowy,3,1,1,0,0,1,0,3/10/2024,7:40
heavy,Red,morning,West,Foggy,20,16,3,1,0,0,0,30-09-2024,0:05
light,Green,afternoon,North,Foggy,6,4,0,0,0,2,0,7/10/2024,18:45
moderate,Yellow,night,West,Foggy,12,10,0,0,0,1,0,17-10-2024,17:40
moderate,Yellow,afternoon,East,Clear,10,9,0,0,0,1,0,19-10-2024,3:20
light,Green,evening,South,Clear,6,4,1,0,0,1,0,4/10/2024,5:45
moderate,Red,morning,West,Foggy,14,12,2,0,0,0,0,30-09-2024,23:35
moderate,Yellow,afternoon,East,Clear,14,12,0,0,0,2,0,4/10/2024,22:05
moderate,Red,night,West,Snowy,12,9,0,3,0,0,0,16-10-2024,12:35
light,Green,evening,West,Foggy,6,4,1,0,0,0,1,15-10-2024,11:45
heavy,Red,morning,East,Snowy,20,14,4,0,0,2,0,2/10/2024,10:05
moderate,Red,morning,West,Snowy,12,10,1,0,0,1,0,2/10/2024,4:10
moderate,Yellow,evening,West,Snowy,13,12,0,1,0,0,0,8/10/2024,11:35
light,Green,night,West,Snowy,7,6,0,1,0,0,0,18-10-2024,18:00
light,Green,afternoon,East,Snowy,7,7,0,0,0,0,0,18-10-2024,12:15
moderate,Yellow,evening,South,Clear,17,13,3,0,0,1,0,1/10/2024,8:10
moderate,Yellow,afternoon,East,Rainy,12,10,1,1,0,0,0,5/10/2024,11:40
light,Green,evening,East,Snowy,7,7,0,0,0,0,0,10/10/2024,11:30
heavy,Red,evening,South,Clear,20,14,2,0,0,4,0,1/10/2024,10:30
light,Green,night,East,Snowy,3,0,1,0,0,2,0,6/10/2024,19:25
light,Green,afternoon,West,Snowy,3,3,0,0,0,0,0,13-10-2024,3:25
heavy,Red,afternoon,South,Clear,21,19,1,0,0,1,0,13-10-2024,11:00
light,Green,night,East,Snowy,8,8,0,0,0,0,0,16-10-2024,17:05
moderate,Yellow,evening,East,Snowy,13,12,0,0,0,0,1,18-10-2024,4:15
moderate,Yellow,night,West,Foggy,14,12,0,2,0,0,0,8/10/2024,16:05
moderate,Red,evening,West,Clear,16,11,4,1,0,0,0,2/10/2024,0:45
heavy,Red,night,South,Foggy,20,18,0,1,0,1,0,13-10-2024,9:55
moderate,Yellow,night,West,Rainy,16,16,0,0,0,0,0,8/10/2024,4:00
light,Green,morning,West,Rainy,2,1,0,0,0,1,0,7/10/2024,13:55
light,Green,afternoon,North,Snowy,7,6,0,0,0,1,0,6/10/2024,15:10
light,Green,afternoon,East,Foggy,5,2,3,0,0,0,0,7/10/2024,17:20
light,Green,afternoon,West,Clear,8,7,0,1,0,0,0,14-10-2024,3:30
moderate,Yellow,night,South,Snowy,17,12,4,0,0,1,0,1/10/2024,4:45
moderate,Yellow,morning,South,Rainy,17,12,4,0,0,1,0,1/10/2024,8:25
moderate,Yellow,evening,South,Snowy,11,10,0,1,0,0,0,11/10/2024,12:00
light,Green,evening,East,Snowy,7,7,0,0,0,0,0,19-10-2024,8:20
light,Red,evening,West,Foggy,4,3,0,0,0,1,0,6/10/2024,14:25
moderate,Red,night,West,Snowy,16,12,3,1,0,0,0,2/10/2024,1:10
light,Green,morning,East,Rainy,7,6,0,0,0,1,0,2/10/2024,18:55
light,Green,afternoon,South,Foggy,9,8,0,0,0,1,0,18-10-2024,4:50
heavy,Red,night,West,Rainy,22,15,5,0,0,2,0,1/10/2024,6:55
light,Green,evening,North,Foggy,7,5,0,0,0,2,0,17-10-2024,1:50
moderate,Yellow,evening,West,Rainy,13,12,0,1,0,0,0,8/10/2024,6:20
moderate,Red,afternoon,East,Foggy,15,11,2,0,0,2,0,2/10/2024,5:00
moderate,Yellow,morning,East,Foggy,17,14,0,2,0,1,0,9/10/2024,9:25
light,Green,morning,West,Snowy,7,6,0,0,0,1,0,17-10-2024,8:15
heavy,Red,morning,North,Foggy,20,14,5,0,0,1,0,1/10/2024,2:10
light,Green,evening,South,Rainy,8,7,0,1,0,0,0,13-10-2024,2:25
light,Green,morning,West,Rainy,8,6,1,1,0,0,0,7/10/2024,9:00
heavy,Red,morning,South,Rainy,20,12,5,0,0,3,0,2/10/2024,5:35
light,Green,evening,West,Foggy,3,3,0,0,0,0,0,14-10-2024,20:40
moderate,Yellow,evening,North,Rainy,13,13,0,0,0,0,0,7/10/2024,21:50
heavy,Red,night,East,Snowy,21,12,6,0,0,3,0,2/10/2024,9:20
light,Red,morning,North,Clear,5,3,1,0,0,1,0,6/10/2024,14:20
moderate,Red,morning,West,Foggy,14,12,2,0,0,0,0,30-09-2024,23:35
moderate,Red,evening,West,Clear,13,11,1,0,0,1,0,6/10/2024,13:05
moderate,Yellow,evening,North,Clear,12,10,2,0,0,0,0,30-09-2024,10:00
light,Green,evening,North,Snowy,6,6,0,0,0,0,0,7/10/2024,4:15
light,Green,night,South,Foggy,8,8,0,0,0,0,0,15-10-2024,2:35
light,Green,night,East,Snowy,6,5,0,0,0,1,0,18-10-2024,14:30
light,Green,morning,South,Foggy,8,7,0,0,0,1,0,5/10/2024,18:00
moderate,Red,afternoon,South,Rainy,13,9,3,0,0,1,0,30-09-2024,15:55
moderate,Yellow,night,West,Snowy,14,14,0,0,0,0,0,11/10/2024,10:50
moderate,Yellow,afternoon,East,Rainy,14,14,0,0,0,0,0,10/10/2024,23:50
moderate,Red,night,East,Snowy,15,10,3,1,0,1,0,30-09-2024,21:35
light,Green,afternoon,East,Foggy,7,4,2,1,0,0,0,6/10/2024,23:15
light,Green,night,North,Snowy,5,5,0,0,0,0,0,14-10-2024,6:10
moderate,Yellow,night,West,Clear,19,14,2,0,0,3,0,1/10/2024,7:05
heavy,Red,night,South,Foggy,20,18,0,1,0,1,0,13-10-2024,9:55
heavy,Red,morning,East,Foggy,21,18,1,1,0,1,0,13-10-2024,11:10
heavy,Red,morning,North,Snowy,20,14,1,0,2,3,0,30-09-2024,4:30
moderate,Yellow,morning,West,Foggy,13,7,4,0,0,2,0,1/10/2024,18:40
moderate,Yellow,afternoon,North,Snowy,11,11,0,0,0,0,0,19-10-2024,19:50
heavy,Red,morning,South,Foggy,21,14,5,0,0,2,0,2/10/2024,10:15
light,Green,afternoon,North,Rainy,5,2,1,0,0,2,0,6/10/2024,17:55
heavy,Red,night,East,Snowy,21,15,4,0,0,2,0,30-09-2024,3:55
light,Green,evening,East,Snowy,5,5,0,0,0,0,0,16-10-2024,14:20
moderate,Yellow,afternoon,North,Clear,10,5,2,1,0,2,0,2/10/2024,22:30
moderate,Yellow,afternoon,North,Rainy,13,13,0,0,0,0,0,5/10/2024,5:20
moderate,Yellow,evening,South,Foggy,10,9,0,1,0,0,0,5/10/2024,14:40
light,Green,morning,North,Rainy,8,7,0,1,0,0,0,18-10-2024,5:40
moderate,Yellow,evening,North,Rainy,12,12,0,0,0,0,0,8/10/2024,10:40
moderate,Yellow,evening,West,Clear,12,11,0,1,0,0,0,8/10/2024,4:50
moderate,Yellow,night,South,Snowy,13,8,3,0,0,2,0,1/10/2024,21:35
light,Red,night,West,Foggy,8,7,0,0,0,1,0,19-10-2024,21:15
moderate,Yellow,night,North,Snowy,15,13,1,0,0,1,0,6/10/2024,12:10
light,Green,afternoon,South,Rainy,1,0,1,0,0,0,0,15-10-2024,3:50
moderate,Yellow,evening,East,Rainy,12,11,0,1,0,0,0,16-10-2024,9:05
moderate,Yellow,night,East,Clear,15,10,3,0,0,2,0,1/10/2024,19:50
light,Green,night,East,Clear,3,1,0,0,0,2,0,12/10/2024,22:00
light,Green,evening,South,Foggy,6,2,0,0,0,4,0,3/10/2024,6:40
light,Green,morning,West,Foggy,5,5,0,0,0,0,0,16-10-2024,16:10
moderate,Yellow,afternoon,North,Snowy,10,9,1,0,0,0,0,30-09-2024,10:10
heavy,Red,afternoon,East,Rainy,21,19,0,1,0,1,0,13-10-2024,10:00
light,Green,evening,South,Snowy,5,5,0,0,0,0,0,19-10-2024,10:15
light,Green,morning,East,Foggy,7,3,0,0,0,4,0,3/10/2024,5:50
light,Green,morning,South,Clear,7,6,0,0,0,1,0,18-10-2024,5:10
light,Green,evening,South,Rainy,4,3,0,0,0,1,0,17-10-2024,14:15
moderate,Yellow,afternoon,East,Foggy,10,9,0,1,0,0,0,16-10-2024,14:00
light,Green,morning,South,Foggy,6,6,0,0,0,0,0,19-10-2024,18:45
heavy,Red,afternoon,West,Clear,20,11,8,0,0,1,0,1/10/2024,1:15
moderate,Yellow,evening,East,Snowy,10,9,0,1,0,0,0,12/10/2024,0:10
light,Green,afternoon,South,Foggy,3,2,0,0,0,1,0,10/10/2024,8:35
heavy,Red,evening,North,Rainy,20,16,4,0,0,0,0,30-09-2024,13:20
moderate,Yellow,night,North,Snowy,18,16,1,0,0,1,0,13-10-2024,10:15
light,Green,morning,North,Snowy,8,5,0,0,0,3,0,3/10/2024,6:30
heavy,Red,morning,South,Snowy,20,16,3,0,0,1,0,1/10/2024,6:10
light,Green,morning,South,Snowy,6,5,0,0,0,1,0,6/10/2024,15:25
light,Green,night,North,Clear,8,7,0,0,0,1,0,5/10/2024,17:45
moderate,Yellow,evening,West,Rainy,13,13,0,0,0,0,0,9/10/2024,3:10
heavy,Red,afternoon,West,Rainy,21,15,3,1,0,2,0,1/10/2024,9:40
moderate,Red,evening,South,Clear,12,9,3,0,0,0,0,6/10/2024,4:25
light,Green,evening,North,Snowy,4,4,0,0,0,0,0,14-10-2024,21:45
moderate,Yellow,morning,East,Snowy,10,9,0,1,0,0,0,16-10-2024,17:25
light,Green,morning,West,Snowy,9,9,0,0,0,0,0,18-10-2024,8:05
light,Green,evening,South,Snowy,6,5,1,0,0,0,0,12/10/2024,8:50
light,Green,evening,North,Rainy,2,0,1,0,0,1,0,17-10-2024,13:10
moderate,Green,night,North,Rainy,17,12,4,0,0,1,0,1/10/2024,14:30
moderate,Red,evening,South,Foggy,14,10,3,0,0,1,0,2/10/2024,8:45
moderate,Yellow,evening,South,Snowy,15,15,0,0,0,0,0,8/10/2024,20:20
heavy,Red,morning,East,Snowy,20,14,4,0,0,2,0,2/10/2024,10:05
heavy,Red,evening,East,Snowy,21,11,4,0,0,5,0,2/10/2024,3:25
heavy,Red,morning,North,Foggy,20,14,5,0,0,1,0,1/10/2024,2:10
moderate,Yellow,afternoon,East,Clear,12,7,2,0,0,3,0,4/10/2024,18:30
light,Green,afternoon,West,Foggy,5,5,0,0,0,0,0,14-10-2024,13:10
light,Green,evening,West,Foggy,4,4,0,0,0,0,0,15-10-2024,21:00
moderate,Yellow,morning,North,Rainy,17,15,0,2,0,0,0,5/10/2024,13:45
heavy,Red,morning,East,Foggy,21,18,1,1,0,1,0,13-10-2024,11:10
moderate,Yellow,afternoon,South,Snowy,12,11,0,0,0,1,0,11/10/2024,17:50
heavy,Red,night,West,Rainy,22,15,5,0,0,2,0,1/10/2024,6:55
light,Green,morning,East,Foggy,9,7,0,2,0,0,0,16-10-2024,17:40
moderate,Yellow,evening,North,Foggy,11,10,0,1,0,0,0,8/10/2024,12:10
moderate,Yellow,afternoon,South,Rainy,10,9,1,0,0,0,0,2/10/2024,20:35
light,Red,morning,South,Snowy,5,3,0,0,0,2,0,17-10-2024,1:40
moderate,Yellow,morning,East,Clear,11,6,3,1,0,0,0,2/10/2024,14:55
moderate,Yellow,evening,East,Foggy,16,11,4,0,0,1,0,1/10/2024,5:00
light,Green,morning,South,Foggy,9,8,0,0,0,1,0,13-10-2024,5:45
light,Green,afternoon,West,Clear,4,4,0,0,0,0,0,14-10-2024,20:30
light,Green,evening,South,Foggy,5,1,0,2,0,2,0,9/10/2024,17:10
light,Green,night,East,Rainy,9,9,0,0,0,0,0,13-10-2024,1:35
moderate,Red,afternoon,East,Rainy,12,9,0,1,0,2,0,6/10/2024,13:15
heavy,Red,evening,South,Clear,20,14,2,0,0,4,0,1/10/2024,10:30
moderate,Yellow,morning,South,Snowy,11,11,0,0,0,0,0,5/10/2024,17:10
heavy,Red,afternoon,East,Rainy,21,19,0,1,0,1,0,13-10-2024,10:00
heavy,Red,evening,East,Snowy,21,11,4,0,0,5,0,2/10/2024,3:25
moderate,Yellow,morning,East,Snowy,14,14,0,0,0,0,0,8/10/2024,7:15
light,Green,evening,South,Clear,8,8,0,0,0,0,0,14-10-2024,2:50
moderate,Yellow,night,North,Snowy,14,9,3,1,0,0,0,3/10/2024,18:10
light,Green,night,West,Snowy,8,7,0,1,0,0,0,18-10-2024,5:55
moderate,Yellow,evening,East,Rainy,11,8,0,0,0,3,0,4/10/2024,20:05
light,Red,evening,West,Snowy,8,6,1,0,0,0,0,3/10/2024,14:30
light,Green,night,West,Clear,7,6,0,0,0,1,0,16-10-2024,9:40
moderate,Yellow,night,West,Foggy,10,10,0,0,0,0,0,14-10-2024,14:00
light,Green,evening,South,Snowy,4,3,1,0,0,0,0,15-10-2024,10:35
light,Green,night,West,Clear,3,2,0,0,0,1,0,12/10/2024,15:25
heavy,Red,evening,North,Clear,20,17,1,2,0,0,0,5/10/2024,12:10
heavy,Red,afternoon,East,Rainy,22,14,7,0,0,1,0,1/10/2024,2:15
heavy,Red,morning,South,Snowy,23,14,8,0,0,1,0,1/10/2024,2:05
light,Green,morning,South,Foggy,6,5,0,0,0,0,1,9/10/2024,20:20
moderate,Yellow,afternoon,East,Clear,10,8,0,1,0,1,0,9/10/2024,0:55
light,Green,night,South,Snowy,8,8,0,0,0,0,0,9/10/2024,13:40
light,Green,afternoon,East,Rainy,4,4,0,0,0,0,0,4/10/2024,1:40
light,Green,evening,West,Snowy,2,2,0,0,0,0,0,15-10-2024,14:10
moderate,Yellow,evening,North,Snowy,15,14,0,1,0,0,0,11/10/2024,1:40
light,Green,morning,West,Clear,4,4,0,0,0,0,0,10/10/2024,16:55
heavy,Red,evening,North,Clear,20,17,1,2,0,0,0,5/10/2024,12:10
light,Green,morning,South,Clear,5,3,0,0,0,2,0,7/10/2024,13:25
light,Green,afternoon,East,Clear,3,3,0,0,0,0,0,19-10-2024,18:15
moderate,Yellow,afternoon,East,Foggy,10,8,0,1,0,1,0,3/10/2024,3:05
heavy,Red,night,South,Clear,20,12,7,0,0,1,0,2/10/2024,10:35
light,Green,morning,East,Foggy,4,4,0,0,0,0,0,3/10/2024,22:50
light,Green,morning,North,Foggy,7,3,0,0,1,2,1,6/10/2024,17:15
moderate,Red,night,North,Snowy,15,12,2,0,0,1,0,30-09-2024,8:05
moderate,Yellow,morning,South,Snowy,12,12,0,0,0,0,0,8/10/2024,8:50
light,Green,morning,South,Foggy,6,1,5,0,0,0,0,7/10/2024,17:05
heavy,Red,evening,West,Snowy,20,18,1,0,0,1,0,13-10-2024,10:25
moderate,Yellow,night,South,Snowy,13,12,0,1,0,0,0,9/10/2024,11:25
light,Green,morning,East,Snowy,2,2,0,0,0,0,0,15-10-2024,5:20
heavy,Red,night,South,Clear,20,12,7,0,0,1,0,2/10/2024,10:35
moderate,Red,morning,East,Clear,19,16,3,0,0,0,0,30-09-2024,21:15
heavy,Red,afternoon,East,Rainy,21,19,0,1,0,1,0,13-10-2024,10:00
moderate,Red,night,West,Clear,19,16,3,0,0,0,0,30-09-2024,21:20
light,Red,night,West,Snowy,5,3,0,0,0,2,0,17-10-2024,1:35
light,Green,afternoon,West,Snowy,5,5,0,0,0,0,0,15-10-2024,16:15
moderate,Yellow,night,South,Rainy,10,9,0,1,0,0,0,9/10/2024,5:45
heavy,Red,evening,South,Clear,20,14,2,0,0,4,0,1/10/2024,10:30
light,Green,afternoon,West,Rainy,6,6,0,0,0,0,0,16-10-2024,21:50
heavy,Red,morning,West,Snowy,22,13,4,0,1,4,0,30-09-2024,4:00
heavy,Red,night,North,Foggy,20,13,4,0,0,3,0,1/10/2024,9:10
moderate,Red,morning,North,Foggy,17,12,2,2,1,0,0,30-09-2024,0:50
heavy,Red,afternoon,West,Foggy,26,18,4,1,0,3,0,1/10/2024,6:45
light,Green,night,South,Clear,9,5,2,0,1,0,1,7/10/2024,2:20
light,Green,afternoon,West,Clear,6,4,0,2,0,0,0,7/10/2024,6:20
light,Green,evening,North,Rainy,7,5,0,0,0,2,0,6/10/2024,17:35
light,Green,afternoon,North,Foggy,5,5,0,0,0,0,0,10/10/2024,1:40
moderate,Yellow,night,South,Rainy,19,14,3,2,0,0,0,30-09-2024,3:15
moderate,Yellow,evening,West,Snowy,15,14,0,1,0,0,0,11/10/2024,16:20
light,Red,afternoon,South,Clear,7,5,2,0,0,0,0,6/10/2024,14:00
moderate,Yellow,morning,South,Clear,14,12,0,0,0,0,0,3/10/2024,11:35
light,Green,afternoon,West,Clear,5,2,2,0,0,1,0,12/10/2024,11:10
heavy,Red,afternoon,East,Rainy,21,19,0,1,0,1,0,13-10-2024,10:00
moderate,Yellow,afternoon,South,Foggy,10,9,0,1,0,0,0,16-10-2024,12:20
heavy,Red,morning,East,Clear,20,16,3,1,0,0,0,30-09-2024,0:00
moderate,Yellow,afternoon,East,Clear,14,14,0,0,0,0,0,5/10/2024,15:20
moderate,Yellow,night,South,Snowy,17,11,3,0,0,3,0,30-09-2024,18:35
light,Green,morning,South,Snowy,9,8,0,0,0,1,0,3/10/2024,2:45
moderate,Yellow,afternoon,North,Clear,11,10,1,0,0,0,0,1/10/2024,22:10
heavy,Red,evening,East,Snowy,21,11,4,0,0,5,0,2/10/2024,3:25
moderate,Red,afternoon,West,Snowy,15,9,5,0,0,1,0,2/10/2024,8:55
heavy,Red,night,North,Snowy,21,20,0,0,0,1,0,13-10-2024,11:30
moderate,Yellow,evening,North,Foggy,11,10,0,1,0,0,0,8/10/2024,12:10
light,Green,night,West,Foggy,5,5,0,0,0,0,0,13-10-2024,21:25
heavy,Red,night,North,Snowy,21,20,0,0,0,1,0,13-10-2024,11:30
heavy,Red,morning,West,Foggy,20,16,3,1,0,0,0,30-09-2024,0:05
moderate,Red,afternoon,South,Clear,12,10,1,0,0,1,0,6/10/2024,13:10
light,Green,afternoon,West,Snowy,7,2,3,0,1,1,0,12/10/2024,16:20
heavy,Red,morning,East,Clear,20,16,3,1,0,0,0,30-09-2024,0:00
heavy,Red,afternoon,West,Rainy,21,15,3,1,0,2,0,1/10/2024,9:40
moderate,Yellow,morning,East,Rainy,16,15,0,0,0,1,0,11/10/2024,0:10
light,Green,afternoon,East,Clear,4,3,1,0,0,0,0,4/10/2024,7:05
moderate,Yellow,night,West,Foggy,13,12,0,0,0,1,0,8/10/2024,3:40
moderate,Red,afternoon,South,Rainy,13,9,3,0,0,1,0,30-09-2024,15:55
moderate,Yellow,night,West,Rainy,12,9,3,0,0,0,0,5/10/2024,23:10
moderate,Yellow,afternoon,North,Clear,12,11,0,1,0,0,0,11/10/2024,4:50
heavy,Red,morning,East,Clear,20,16,3,1,0,0,0,30-09-2024,0:00
light,Green,morning,West,Snowy,3,2,0,0,0,1,0,4/10/2024,12:50
heavy,Red,night,South,Snowy,23,15,6,0,0,2,0,2/10/2024,6:00
light,Green,afternoon,South,Rainy,7,7,0,0,0,0,0,14-10-2024,23:50
moderate,Red,afternoon,West,Foggy,17,13,2,0,0,2,0,2/10/2024,5:05
heavy,Red,morning,East,Foggy,21,18,1,1,0,1,0,13-10-2024,11:10
moderate,Red,night,North,Rainy,12,10,2,0,0,0,0,30-09-2024,21:00
moderate,Yellow,evening,North,Snowy,17,11,4,1,0,1,0,1/10/2024,12:15
moderate,Yellow,evening,North,Clear,11,8,0,1,0,2,0,19-10-2024,0:15
moderate,Yellow,night,East,Clear,13,11,1,1,0,0,0,5/10/2024,11:35
light,Green,afternoon,West,Clear,4,4,0,0,0,0,0,15-10-2024,11:10
heavy,Red,evening,West,Clear,20,15,0,4,0,1,0,9/10/2024,11:40
heavy,Red,morning,West,Snowy,22,13,4,0,1,4,0,30-09-2024,4:00
moderate,Yellow,morning,West,Snowy,14,13,0,1,0,0,0,13-10-2024,15:35
heavy,Red,night,North,Snowy,21,20,0,0,0,1,0,13-10-2024,11:30
heavy,Red,afternoon,West,Foggy,26,18,4,1,0,3,0,1/10/2024,6:45
light,Green,night,South,Snowy,6,3,2,0,0,1,0,17-10-2024,11:35
moderate,Yellow,evening,East,Clear,15,12,0,3,0,0,0,5/10/2024,2:05
light,Green,evening,South,Clear,8,7,0,1,0,0,0,16-10-2024,5:50
light,Green,evening,North,Snowy,7,5,1,1,0,0,0,2/10/2024,17:30
light,Green,evening,South,Clear,4,4,0,0,0,0,0,16-10-2024,3:55
moderate,Yellow,night,North,Snowy,14,12,1,0,0,1,0,1/10/2024,15:50
light,Green,night,West,Foggy,6,4,0,0,0,2,0,17-10-2024,17:05
light,Green,night,South,Clear,8,7,0,1,0,0,0,16-10-2024,20:05
moderate,Yellow,night,South,Rainy,15,14,0,1,0,0,0,11/10/2024,5:40
moderate,Yellow,morning,South,Clear,13,12,0,0,0,1,0,13-10-2024,17:05
moderate,Yellow,morning,West,Clear,16,14,0,1,0,1,0,13-10-2024,14:55
moderate,Green,afternoon,West,Rainy,11,9,2,0,0,0,0,30-09-2024,11:25
light,Red,afternoon,South,Foggy,8,6,2,0,0,0,0,7/10/2024,7:55
heavy,Red,morning,South,Foggy,21,14,5,0,0,2,0,2/10/2024,10:15
moderate,Yellow,afternoon,East,Snowy,10,7,0,1,0,0,0,3/10/2024,18:20
light,Green,afternoon,South,Rainy,9,7,0,1,0,0,0,17-10-2024,20:00
moderate,Yellow,afternoon,North,Clear,12,11,0,1,0,0,0,9/10/2024,2:05
light,Green,night,East,Snowy,6,3,0,1,0,1,0,12/10/2024,11:15
light,Green,morning,South,Snowy,5,5,0,0,0,0,0,14-10-2024,15:05
moderate,Yellow,evening,East,Clear,10,8,1,1,0,0,0,3/10/2024,1:45
heavy,Red,night,South,Snowy,23,15,6,0,0,2,0,2/10/2024,6:00
moderate,Yellow,morning,South,Clear,14,10,4,0,0,0,0,3/10/2024,21:05
heavy,Red,night,East,Foggy,21,16,4,0,0,1,0,1/10/2024,4:50
light,Green,morning,East,Clear,5,4,0,0,0,1,0,17-10-2024,11:45
moderate,Yellow,night,East,Clear,19,14,3,0,0,2,0,1/10/2024,7:15
heavy,Red,night,East,Foggy,21,16,4,0,0,1,0,1/10/2024,4:50
moderate,Red,morning,West,Foggy,14,12,2,0,0,0,0,30-09-2024,23:35
moderate,Red,morning,East,Clear,16,10,4,0,0,2,0,2/10/2024,4:15
moderate,Yellow,evening,East,Clear,11,9,0,1,0,1,0,5/10/2024,21:35
heavy,Red,morning,North,Snowy,20,14,1,0,2,3,0,30-09-2024,4:30
light,Green,night,East,Clear,8,5,3,0,0,0,0,12/10/2024,8:55
moderate,Yellow,evening,North,Foggy,13,11,1,0,0,1,0,5/10/2024,23:05
moderate,Yellow,night,East,Clear,16,11,2,2,0,1,0,1/10/2024,14:10
light,Green,morning,North,Rainy,8,3,3,0,0,2,0,12/10/2024,8:20
moderate,Yellow,evening,South,Rainy,13,13,0,0,0,0,0,11/10/2024,15:35
light,Green,afternoon,West,Rainy,7,5,0,1,0,1,0,10/10/2024,12:40
